date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:58	131624/131624	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-brands-400.ttf	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-brands-400.ttf	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:48:59	712241/712241	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-brands-400.svg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-brands-400.svg	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:01	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.eot	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.eot	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:02	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.eot?	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400d41d.eot	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:03	13576/13576	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.woff2	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.woff2	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:04	16800/16800	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.woff	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.woff	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:04	34092/34092	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.ttf	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.ttf	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:05	145125/145125	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.svg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-regular-400.svg	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:06	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.eot	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.eot	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:07	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.eot?	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900d41d.eot	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:07	76084/76084	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.woff2	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.woff2	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:08	98996/98996	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.woff	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.woff	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:12	193780/193780	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.ttf	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.ttf	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:13	853845/853845	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.svg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/webfonts/fa-solid-900.svg	(from https://demo.bosathemes.com/html/travele/admin/assets/css/all.min.css)
12:49:14	1075/1075	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/admin/assets/images/arrow.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/assets/images/arrow.png	(from https://demo.bosathemes.com/html/travele/admin/style.css)
